pob,año,id_ent,id_mun,mun
5761.8051566,2010,31,4,Baca
461.19145506,2012,20,443,Santa María Yavesía
16836.387974,2014,32,35,Noria de Ángeles
7023.9972188,2018,21,158,Tenampulco
4925.2482617,2020,15,69,Papalotla
9634.4206729,2017,20,177,San Juan Bautista Cuicatlán
5724.0564372,2016,30,171,Texhuacán
4306.643897,2015,20,29,Eloxochitlán de Flores Magón
37851.530279,2020,10,8,Guadalupe Victoria
1305.86791641,2021,20,221,San Juan Teposcolula
13581.3678991,2025,16,78,Santa Ana Maya
3086.6138675,2021,20,492,Santiago Tilantongo
33526.760623,2030,21,142,San Salvador el Seco
18083.069457,2029,30,111,Moloacán
24356.215224,2030,25,16,San Ignacio
12778.4511718,2018,24,33,Santo Domingo
9680.9072462,2025,4,7,Palizada
32663.347485,2028,21,194,Venustiano Carranza
6018.8667754,2010,21,147,Santa Inés Ahuatempan
13143.707088,2013,29,32,Tetlatlahuca
19730.1153799,2016,30,205,El Higo
23008.7314645,2019,20,190,San Juan Cotzocón
60848.729585,2016,14,6,Ameca
21162.804877,2029,17,1,Amacuzac
15606.8491451,2024,12,19,Copalillo
34762.346232,2026,18,6,Ixtlán del Río
21769.5749585,2030,14,109,Unión de San Antonio
2139.5874499,2024,20,499,Santiago Yolomécatl
9929.0066742,2012,24,6,Catorce
3635.6889101,2012,20,55,Mariscala de Juárez
203239.975101,2017,26,55,San Luis Río Colorado
24590.361416,2026,30,135,Rafael Delgado
117907.027144,2023,17,29,Yautepec
11876.1282839,2025,14,92,Teocuitatlán de Corona
11245.5340104,2027,21,38,Cuapiaxtla de Madero
29263.9509384,2025,7,8,Angel Albino Corzo
16234.5108616,2028,7,91,Tapilula
62977.873806,2028,21,207,Zacapoaxtla
48210.80905,2022,31,79,Tekax
66237.979669,2018,20,515,Santo Domingo Tehuantepec
18535.0516922,2016,13,24,Huasca de Ocampo
191144.708056,2029,6,2,Colima
625134.63991,2029,14,101,Tonalá
48484.597354,2013,24,3,Aquismón
26249.3501758,2011,16,68,Peribán
7853.4497992,2016,8,23,Galeana
3954.4808017,2019,20,306,San Pedro el Alto
38559.888899,2010,7,102,Tuxtla Chico
6744.6523355,2029,31,47,Maní
17183.2667769,2024,24,34,San Vicente Tancuayalab
4543.1645966,2022,32,21,Jiménez del Teul
39520.526457,2028,15,105,Tlatlaya
5577.8556438,2022,20,415,Santa María Ipalapa
12042.8676741,2019,7,24,Chanal
41484.252071,2029,30,149,Soteapan
6170.2454653,2017,20,90,San Andrés Huaxpaltepec
873.89544309,2027,20,282,San Miguel Tenango
1858.73926629,2014,20,438,Santa María Tlalixtac
3326.6547421,2019,31,46,Mama
32977.569213,2022,16,97,Turicato
55037.012174,2011,24,21,Mexquitic de Carmona
40774.524614,2027,7,37,Huehuetán
2946.2755026,2021,20,394,Santa María Alotepec
1018605.89095,2028,15,57,Naucalpan de Juárez
2430.6170624,2018,31,86,Tepakán
17358.7191278,2017,20,526,Santos Reyes Nopala
396026.85051,2012,9,14,Benito Juárez
1112.04602641,2013,20,142,San Francisco Huehuetlán
661.25846244,2020,20,246,San Mateo Cajonos
2689.3715197,2027,20,176,San Juan Bautista Coixtlahuaca
7412.6179114,2018,31,92,Tixcacalcupul
107828.797558,2026,14,63,Ocotlán
7746.3727779,2023,19,29,Hualahuises
37649.545635,2025,30,161,Tempoal
768.82726579,2016,20,228,San Lorenzo Cuaunecuiltitla
23329.969836,2012,30,208,Carlos A. Carrillo
3496.0908847,2011,28,28,Nuevo Morelos
15570.5545475,2030,5,7,Cuatro Ciénegas
22277.9989611,2024,30,104,Mecayapan
7863.2481913,2024,17,23,Tlalnepantla
2426.4128146,2018,20,180,San Juan Bautista Lo de Soto
4636.5735852,2020,20,98,San Andrés Teotilálpam
1282.10607989,2021,26,8,Bacadéhuachi
1972.99288745,2017,20,297,San Pablo Tijaltepec
10590.7713041,2019,24,27,San Ciro de Acosta
42989.982067,2019,15,21,Coatepec Harinas
1298237.47677,2025,19,39,Monterrey
2388.5091315,2016,20,533,Santo Tomás Tamazulapan
1885.4474463,2016,20,368,Santa Catarina Minas
1249.50720438,2025,20,528,Santos Reyes Tepejillo
20587.3743222,2023,13,78,Xochiatipan
44529.016621,2022,25,8,Elota
4084.9655489,2030,21,81,Ixcamilpa de Guerrero
3655.9222142,2029,31,68,Sinanché
4972.9133404,2014,8,59,San Francisco del Oro
42194.23102,2029,20,565,Villa de Zaachila
8004.9867032,2026,31,55,Opichén
409.799221,2021,20,172,San Juan Achiutla
3248.1249772,2011,13,33,Juárez Hidalgo
12799.7331147,2016,29,29,Tepeyanco
55022.471234,2014,30,173,Tezonapa
26027.1532731,2014,20,439,Santa María Tonameca
1053.86575343,2023,31,60,Quintana Roo
27080.7857959,2010,21,76,Hueytamalco
2500.5843411,2026,20,27,Chiquihuitlán de Benito Juárez
2444.96051921,2010,31,10,Cantamayec
30801.340064,2028,26,3,Alamos
4658.8957751,2013,21,88,Jonotla
33632.705059,2018,16,35,La Huacana
14818.2304891,2025,8,35,Janos
7425.9361139,2029,31,34,Hocabá
48624.040456,2014,1,2,Asientos
19583.170877,2014,20,6,Asunción Nochixtlán
962.3066841,2028,20,140,San Francisco Chindúa
33912.428159,2012,30,15,Angel R. Cabada
121285.304598,2017,21,15,Amozoc
18529.0204837,2012,12,42,Mártir de Cuilapan
15191.4156786,2015,14,79,Gómez Farías
3520.9419587,2029,20,472,Santiago Laollaga
14617.4296262,2028,15,125,Tonanitla
9574.406089,2021,28,11,Gómez Farías
8538.0066207,2018,7,10,Bejucal de Ocampo
8130.8167323,2027,21,150,Huehuetlán el Grande
17142.3127802,2015,30,164,Teocelo
89427.242672,2027,29,25,San Pablo del Monte
6238.5482582,2017,20,103,San Antonino Castillo Velasco
851.42792692,2017,20,322,San Pedro Ocopetatillo
17128.9713102,2023,30,59,Chinameca
1903.6710404,2011,20,340,San Pedro y San Pablo Tequixtepec
4062.0189203,2028,21,18,Atexcal
810504.38606,2010,22,14,Querétaro
3354.7405428,2017,31,81,Tekom
8400.0744371,2018,30,37,Coahuitlán
5270.2791607,2018,21,182,Tlanepantla
19233.2680263,2016,7,114,Benemérito de las Américas
26325.6952,2030,17,2,Atlatlahucan
2731.0454334,2014,20,176,San Juan Bautista Coixtlahuaca
12814.6385919,2011,30,154,Tantima
11106.4557769,2010,7,67,Pantepec
8520.922302,2019,17,21,Tetecala
10062.4069955,2016,20,307,San Pedro Huamelula
29485.059186,2025,10,13,Mapimí
529.5146489,2030,26,53,San Felipe de Jesús
10992.6138341,2023,14,99,Tolimán
5427.068982,2025,29,60,Santa Isabel Xiloxoxtla
980.40421096,2013,20,268,San Miguel Ejutla
2258.3138652,2016,20,214,San Juan Quiotepec
48050.121569,2019,21,110,Palmar de Bravo
1334.60075421,2013,26,61,Soyopa
173598.601395,2016,11,3,San Miguel de Allende
4222.6260992,2017,20,116,San Bartolomé Ayautla
6945.20667,2026,14,26,Concepción de Buenos Aires
2660.7010138,2027,20,381,Santa Cruz Tacache de Mina
1282.57606568,2024,20,251,San Mateo Nejápam
10575.9082749,2017,10,9,Guanaceví
22825.1484752,2021,23,3,Isla Mujeres
3869.1784392,2029,21,130,San Juan Atenco
21218.2475409,2013,30,172,Texistepec
42863.167489,2025,14,85,Tamazula de Gordiano
732.19559947,2022,20,422,Santa María Nativitas
4641.3857924,2010,21,113,Piaxtla
3779.9674598,2021,20,244,San Martín Toxpalan
2649.1994183,2022,8,14,Coronado
2630.9142522,2014,20,381,Santa Cruz Tacache de Mina
16217.7449924,2019,17,13,Jonacatepec
8801.927476,2016,21,176,Tilapa
29517.993111,2027,14,24,Cocula
2655.039175,2020,20,486,Villa Tejúpam de la Unión
30427.960612,2026,10,39,Nuevo Ideal
87573.57949,2021,15,76,San Mateo Atenco
479348.87199,2015,25,12,Mazatlán
9952.655776,2024,21,125,San Gregorio Atzompa
1196.06019051,2018,20,80,San Agustín Amatengo
49795.732361,2013,30,32,Catemaco
1476.46480635,2023,20,477,Santiago Minas
17816.563898,2022,16,67,Penjamillo
2915.0341082,2017,20,13,Ciénega de Zimatlán
19539.1100561,2011,21,65,General Felipe Ángeles
4474.6357267,2026,19,51,Villaldama
39243.42634,2012,24,40,Tamuín
1610.5954109,2016,20,173,San Juan Atepec
11577.7096878,2020,31,80,Tekit
13121.7828577,2022,15,89,Tenango del Aire
2091.8940748,2013,20,253,San Mateo Piñas
164988.373169,2025,5,2,Acuña
20814.1308195,2019,30,43,Comapa
1536.95620896,2022,20,222,San Juan Yaeé
22678.1744467,2015,30,51,Coyutla
22279.482341,2016,24,8,Cerritos
3870.5573705,2024,20,273,San Miguel Peras
1957.4936424,2020,20,81,San Agustín Atenango
53560.637117,2027,27,15,Tacotalpa
5823.4048465,2014,20,502,Santiago Zacatepec
68197.506684,2025,30,10,Altotonga
11588.7463091,2015,13,42,Molango de Escamilla
36088.859048,2026,24,25,Salinas
3088.5714698,2015,20,19,Concepción Pápalo
3273.4935397,2025,5,8,Escobedo
4703.8658252,2021,21,206,Zacapala
15545.7182824,2023,15,71,Polotitlán
623.47577768,2024,20,288,San Miguel Yotao
4642.9868078,2011,28,24,Mier
14510.552283,2030,7,115,Maravilla Tenejapa
29941.069236,2025,20,41,Huautla de Jiménez
15491.2280218,2013,13,57,Singuilucan
14958.5361134,2013,24,42,Tanquián de Escobedo
82924.732039,2015,7,99,La Trinitaria
28140.03325,2025,21,69,Huaquechula
3229.936278,2017,16,109,Zináparo
44272.7667828,2018,20,413,Santa María Huatulco
61505.092794,2029,15,112,Villa del Carbón
186143.796078,2026,15,42,Ixtlahuaca
1914.8270567,2026,26,13,Banámichi
12301.2859973,2029,30,54,Chacaltianguis
9424.8508246,2029,31,27,Dzidzantún
1961.4461804,2024,20,253,San Mateo Piñas
21138.833624,2017,22,10,Landa de Matamoros
14981.3280264,2026,16,87,Taretan
17391.9527331,2018,21,214,Zinacatepec
234.52645363,2019,20,256,San Mateo Tlapiltepec
153374.336299,2020,15,74,San Felipe del Progreso
62816.808934,2029,27,16,Teapa
18412.3467292,2016,30,99,Maltrata
3902.3051983,2021,21,101,Nauzontla
4552.2602037,2010,30,113,Naranjal
34407.678015,2028,13,62,Tepehuacán de Guerrero
128632.56542,2024,21,119,San Andrés Cholula
21871.581588,2011,30,80,Ixhuatlán del Café
2173.2526557,2025,20,89,San Andrés Dinicuiti
27557.882586,2025,12,45,Olinalá
65007.0978,2017,12,57,Técpan de Galeana
3507.9910154,2012,21,130,San Juan Atenco
4608.1819774,2016,20,421,Santa María Mixtequilla
6166.9141082,2022,30,139,Saltabarranca
7069.6821929,2013,14,111,Valle de Guadalupe
18929.862806,2030,28,19,Llera
8343.4297005,2029,16,57,Nocupétaro
6546.0794349,2021,21,66,Guadalupe
22418.6192264,2024,18,7,Jala
31875.493783,2020,18,6,Ixtlán del Río
57901.235186,2027,14,30,Chapala
25141.4380242,2022,14,1,Acatic
460.38454573,2024,20,354,Santa Ana Ateixtlahuaca
179894.191406,2017,8,17,Cuauhtémoc
13972.3509751,2020,21,102,Nealtican
17862.7881276,2028,13,57,Singuilucan
107500.956177,2028,26,17,Caborca
148063.016343,2011,15,42,Ixtlahuaca
7776.9627204,2026,20,210,San Juan ðumí
10368.472237,2029,30,114,Nautla
39741.454582,2027,13,52,San Agustín Tlaxiaca
290308.26962,2025,27,2,Cárdenas
86023.96335,2027,7,34,Frontera Comalapa
4496.388218,2030,21,123,San Felipe Tepatlán
37553.289912,2023,14,46,Jalostotitlán
970666.12269,2011,2,2,Mexicali
1019.31813075,2016,20,480,Santiago Nundiche
4166.9894313,2011,19,51,Villaldama
25243.2204724,2016,20,85,San Agustín Loxicha
12438.8869226,2014,7,60,Ocotepec
39234.896507,2020,13,59,Tecozautla
8410.3476673,2026,20,500,Santiago Yosondúa
81494.471967,2014,11,9,Comonfort
13360.5404446,2030,10,20,Pánuco de Coronado
5849.6126662,2024,8,28,Guadalupe
28516.9415845,2014,15,73,San Antonio la Isla
14449.372049,2027,28,29,Ocampo
23573.7836776,2029,1,10,El Llano
8736.191139,2020,16,59,Nuevo Urecho
5163.011755,2027,29,11,Muñoz de Domingo Arenas
4959.3578466,2020,8,44,Matamoros
62420.587929,2022,30,71,Huatusco
751.94667287,2017,20,359,Santa Ana Yareni
11827.6938588,2012,30,54,Chacaltianguis
5427.7364151,2011,8,67,Valle de Zaragoza
14387.349757,2016,16,51,Marcos Castellanos
27963.951624,2015,14,77,San Martín Hidalgo
23625.493585,2028,30,172,Texistepec
15909.5407404,2011,31,32,Espita
7873.2278738,2012,20,426,Santa María Peñoles
3099.1749645,2027,21,42,Cuayuca de Andrade
21789.2862022,2027,8,7,Balleza
90363.192715,2019,30,3,Acayucan
2678.6224202,2015,32,28,Mezquital del Oro
8880.6994601,2018,12,8,Atenango del Río
22788.12295,2022,13,25,Huautla
5089.118774,2025,20,111,San Antonio Tepetlapa
4696.9233055,2028,29,51,San Jerónimo Zacualpan
3915.9646673,2017,20,50,Magdalena Peñasco
496.03703084,2022,20,464,Santiago Ihuitlán Plumas
5998.537453,2024,14,52,Juchitlán
6865.411943,2019,20,537,Silacayoápam
11175.8273618,2016,10,21,Peñón Blanco
7656.8420261,2025,31,1,Abalá
26300.291694,2018,12,68,La Unión de Isidoro Montes de Oca
38159.035717,2021,32,51,Villa de Cos
8173.8510321,2015,20,500,Santiago Yosondúa
1067.51364686,2015,26,22,Cucurpe
163254.787389,2021,11,14,Dolores Hidalgo Cuna de la Independencia Nacional
46580.976955,2010,27,15,Tacotalpa
82206.735925,2015,29,5,Apizaco
204678.133674,2017,15,118,Zinacantepec
26909.423889,2011,10,39,Nuevo Ideal
13880.6531485,2021,20,10,El Barrio de la Soledad
1442065.65842,2022,14,120,Zapopan
21100.576858,2027,14,29,Cuquío
15421.9007601,2022,24,45,Venado
30962.295299,2013,28,2,Aldama
3518.0517584,2010,5,26,Progreso
96776.129333,2030,7,99,La Trinitaria
2119.5550019,2027,20,336,San Pedro Yólox
19728.408833,2028,8,55,Rosales
345.37948208,2017,20,120,San Bartolomé Zoogocho
390.92324255,2025,20,119,San Bartolomé Yucuañe
1422.2556519,2024,26,37,Mazatán
1862.84780743,2010,20,201,San Juan Juquila Vijanos
193065.626117,2022,9,4,Cuajimalpa de Morelos
3600.1239837,2011,19,30,Iturbide
9222.2587134,2026,32,12,Genaro Codina
25686.347226,2025,14,55,Magdalena
7825.5228359,2028,12,65,Tlalixtaquilla de Maldonado
3757.7025822,2027,20,231,San Lucas Camotlán
31062.716615,2023,22,2,Pinal de Amoles
6537.7885394,2027,29,9,Cuaxomulco
180240.839019,2027,7,19,Comitán de Domínguez
6631.5731214,2013,21,20,Atoyatempan
44775.483099,2024,20,44,Loma Bonita
14618.2873422,2021,28,7,Camargo
6594.2890425,2025,10,27,San Juan de Guadalupe
7627.5051695,2019,20,229,San Lorenzo Texmelúcan
6857.9912847,2025,30,7,Camarón de Tejeda
12745.6837818,2029,21,138,San Nicolás de los Ranchos
231156.425428,2024,7,78,San Cristóbal de las Casas
23997.5746199,2018,31,48,Maxcanú
613.74037965,2014,20,62,Natividad
5194.5824936,2026,29,46,Emiliano Zapata
6963.6995754,2023,21,12,Aljojuca
822.61356735,2026,20,321,San Pedro Nopala
79822.718469,2029,32,38,Pinos
1648051.38783,2016,21,114,Puebla
3578.8901856,2017,20,137,San Francisco Cahuacuá
34726.445799,2010,16,45,Jiquilpan
18504.1067665,2017,20,171,San José Tenango
15857.5716797,2024,16,86,Tanhuato
8491.7548772,2029,5,34,Sierra Mojada
1960.9716024,2021,10,30,San Pedro del Gallo
68881.799158,2010,16,71,Puruándiro
2528.95815145,2011,31,45,Kopomá
7529.6712018,2030,20,105,San Antonino Monte Verde
6604.675764,2021,8,63,Temósachic
29930.8153158,2013,27,11,Jonuta
3514.3414164,2011,31,97,Tunkás
65047.369024,2014,26,26,Etchojoa
7577.8857015,2014,7,36,La Grandeza
49419.963406,2026,13,8,Apan
44571.376903,2018,19,49,Santiago
21023.6918545,2020,14,116,Villa Hidalgo
769.90879939,2010,21,30,Coatepec
7094.2554381,2012,12,24,Cualác
7766.3122321,2026,12,80,Juchitán
67294.128931,2011,14,73,San Juan de los Lagos
23634.1734362,2025,20,68,Ocotlán de Morelos
305.66240797,2024,20,524,Santo Domingo Yodohino
19938.1699775,2017,14,25,Colotlán
4076.8181118,2019,21,27,Caltepec
12729.6202988,2028,30,170,Texcatepec
10236.2136448,2022,16,23,Chavinda
26369.4597044,2020,21,149,Santiago Miahuatlán
7505.6657172,2017,8,34,Ignacio Zaragoza
7459.8560554,2025,14,122,Zapotitlán de Vadillo
3143.7567544,2011,30,2,Acatlán
4536.4079823,2028,30,17,Apazapan
1419.35055153,2012,20,292,San Pablo Cuatro Venados
97606.458854,2016,15,45,Jilotepec
14763.4924621,2012,7,104,Tzimol
55865.051196,2022,10,23,Pueblo Nuevo
5603.221372,2016,14,54,El Limón
1739.006082,2013,20,97,San Andrés Solaga
11870.3014664,2026,30,197,Yecuatla
26594.0569975,2014,7,75,Las Rosas
6802.8450522,2016,5,21,Nadadores
4485.7248226,2010,20,398,Ayoquezco de Aldama
20800.0945734,2010,32,22,Juan Aldama
573.2591833,2022,20,471,Santiago Lalopa
16120.0963633,2014,29,38,Tzompantepec
499099.25263,2024,18,17,Tepic
9850.5640285,2014,8,30,Guazapares
18424.0894233,2026,24,56,Villa de Arista
1757.9281398,2013,20,456,Santiago Cacaloxtepec
8463.9830759,2027,29,53,San Juan Huactzinco
3387.9092496,2015,20,164,San Jorge Nuchita
608.01539219,2022,20,114,San Baltazar Yatzachi el Bajo
7240.7902214,2024,12,47,Pedro Ascencio Alquisiras
7032.7680096,2013,12,47,Pedro Ascencio Alquisiras
1199.04180721,2025,5,1,Abasolo
46190.468591,2023,24,32,Santa María del Río
10159.4714626,2029,31,21,Chichimilá
7872.3313889,2013,21,57,Honey
52147.177674,2027,8,45,Meoqui
488103.67831,2014,30,87,Xalapa
561681.08269,2014,11,17,Irapuato
62973.411321,2011,15,113,Villa Guerrero
63204.567183,2022,18,8,Xalisco
21178.8032657,2011,29,36,Totolac
1468.5238699,2013,26,63,Tepache
287833.394827,2012,15,20,Coacalco de Berriozábal
6684.7464187,2013,21,184,Tlapacoya
56637.974041,2026,30,58,Chicontepec
3923.7445327,2020,14,62,Mixtlán
186508.399771,2014,17,6,Cuautla
21710.1050689,2029,11,43,Victoria
78237.241454,2010,30,61,Las Choapas
1591.52691395,2014,20,149,San Francisco Sola
8381.8499721,2012,21,166,Tepeojuma
6930.9120709,2024,21,126,San Jerónimo Tecuanipan
194604.781665,2029,24,13,Ciudad Valles
6968.1707298,2011,29,16,Ixtenco
7054.0588748,2023,12,37,Ixcateopan de Cuauhtémoc
60171.251991,2027,31,101,Umán
4817.9023727,2025,32,4,Benito Juárez
2126.8448918,2030,21,9,Ahuehuetitla
14787.1418512,2024,30,167,Tepetzintla
115868.193654,2010,27,13,Nacajuca
7739.0116499,2029,14,90,Tenamaxtlán
5867.8463228,2017,31,42,Kantunil
1519.42955269,2030,20,48,Magdalena Mixtepec
57079.261272,2022,7,69,Pijijiapan
326738.984185,2015,30,39,Coatzacoalcos
9066.2292075,2024,20,143,San Francisco Ixhuatán
1136159.14411,2023,9,5,Gustavo A. Madero
372.00364458,2010,20,120,San Bartolomé Zoogocho
34687.5010461,2012,31,19,Chemax
110760.227489,2021,18,15,Santiago Ixcuintla
6587.6867729,2028,10,19,Otáez
49753.447921,2024,25,13,Mocorito
20038.6525883,2030,16,49,Madero
330821.38905,2029,14,67,Puerto Vallarta
51333.323978,2012,25,14,Rosario
37395.582402,2017,11,39,Tarimoro
138225.645338,2024,7,52,Las Margaritas
53559.87556,2015,15,111,Villa de Allende
3555.9836174,2029,30,98,Magdalena
3776.9432732,2025,20,254,San Mateo Río Hondo
1580.447925,2027,30,96,Landero y Coss
506013.53204,2027,9,15,Cuauhtémoc
5156.0535547,2017,20,130,San Dionisio del Mar
10543.4433545,2011,20,375,Santa Cruz Amilpas
4178.6365697,2030,31,103,Xocchel
1486.90113511,2012,20,192,San Juan Chilateca
482.87910146,2016,20,138,San Francisco Cajonos
5759.9322282,2030,20,36,Guevea de Humboldt
5464.1934349,2016,8,38,Julimes
19002.8052448,2018,26,70,General Plutarco Elías Calles
41798.85168,2012,24,32,Santa María del Río
5463.007581,2021,30,185,Tlilapan
6278.5188167,2011,20,52,Magdalena Tequisistlán
19522.2634383,2018,30,70,Hidalgotitlán
7914.6160655,2025,14,103,Tonila
4281.3079374,2029,14,57,La Manzanilla de la Paz
848464.95421,2018,23,5,Benito Juárez
23842.4608681,2022,21,109,Pahuatlán
99832.337856,2027,11,5,Apaseo el Grande
15501.114175,2020,16,70,Purépero
126261.909255,2018,30,118,Orizaba
15855.6841707,2029,12,25,Cuautepec
5510.2247035,2028,16,26,Chinicuila
9866.9352229,2021,20,417,Santa María Jacatepec
84351.326476,2019,15,82,Tejupilco
14996.9743332,2017,12,33,Huamuxtitlán
12478.4922897,2029,21,107,Olintla
34728.567072,2015,26,19,Cananea
372437.63158,2011,15,122,Valle de Chalco Solidaridad
13470.5051793,2021,7,56,Mitontic
26851.465835,2018,30,34,Cerro Azul
11013.6898203,2016,21,91,Juan Galindo
6411.2890311,2012,28,42,Villagrán
96823.28105,2010,15,114,Villa Victoria
3069.8775492,2025,21,31,Coatzingo
15900.3844199,2012,30,93,Jilotepec
1079.35620162,2012,20,1,Abejones
12451.677589,2026,13,72,Tlanalapa
480544.37535,2030,15,122,Valle de Chalco Solidaridad
308930.808924,2017,24,35,Soledad de Graciano Sánchez
1031.16428053,2013,20,230,San Lorenzo Victoria
535010.54635,2014,9,15,Cuauhtémoc
459.27285995,2010,20,223,San Juan Yatzona
4154.0009212,2016,20,200,San Juan Juquila Mixes
10515.7635309,2028,7,7,Amatenango del Valle
27724.2067475,2026,29,28,Teolocholco
32290.336423,2010,30,144,Sayula de Alemán
2858.93082712,2028,20,433,Santa María Temaxcaltepec
7453.6827172,2029,20,272,San Miguel Panixtlahuaca
99106.692987,2014,11,28,Salvatierra
8564.3537259,2010,31,69,Sotuta
44087.550741,2022,30,4,Actopan
34345.401596,2010,21,3,Acatlán
16328.4418092,2019,30,82,Ixhuatlán del Sureste
20399.4657089,2020,22,13,Peñamiller
6404.0844597,2014,21,77,Hueytlalpan
11702.7460971,2023,20,549,Tezoatlán de Segura y Luna
2572.5285986,2016,20,259,San Miguel Ahuehuetitlán
8583.4042617,2010,26,56,San Miguel de Horcasitas
85062.282857,2013,26,2,Agua Prieta
46461.651601,2027,18,1,Acaponeta
906.26532351,2018,20,8,Asunción Tlacolulita
28991.0907093,2012,12,71,Xochistlahuaca
6028.5402839,2019,16,48,Lagunillas
2398.2932194,2015,8,57,San Francisco de Borja
3514.6432342,2015,20,412,Santa María Guienagati
7129.0490095,2021,20,72,San José del Progreso
10688.0963741,2028,20,437,Santa María Tlahuitoltepec
50515.732691,2024,21,45,Chalchicomula de Sesma
16941.0720169,2016,21,64,Francisco Z. Mena
5409.3866734,2020,30,185,Tlilapan
31451.486021,2019,30,125,Paso del Macho
83629.291277,2021,21,154,Tecamachalco
48792.057312,2010,30,40,Coatzintla
5072.8300145,2020,21,215,Zongozotla
15774.3698843,2030,7,70,El Porvenir
703.8131257,2021,20,538,Sitio de Xitlapehua
1448.6226187,2012,26,63,Tepache
76232.220334,2030,30,85,Ixtaczoquitlán
406.42481407,2011,20,119,San Bartolomé Yucuañe
12630.0482168,2026,11,24,Pueblo Nuevo
